epoch,accuracy,loss
0,0.2075635,3.2574866474804582
0,0.2711336,2.6781149289068544,0.28946313,2.275087579345703
1,0.39075726,1.8669147367091234,0.3505609,2.0465146616617838
2,0.44840997,1.6714894152483988,0.4374332,1.758412594350179
3,0.4859872,1.5800402308732195,0.37613514,1.9856530810038249
4,0.5082933,1.521368734407305,0.50413996,1.543313270187378
5,0.5316861,1.4753350848001792,0.43409455,2.128737860107422
6,0.54641384,1.4465698670860943,0.5407986,1.513329498799642
7,0.56394416,1.4131373393401978,0.44544604,2.1515859352111817
8,0.5728094,1.3883979673435802,0.5819311,1.385078584798177
9,0.5839625,1.3646337329536793,0.5627671,1.4638070907592773
10,0.64433193,1.1928316406297128,0.6791533,1.0717942399342855
11,0.66572297,1.1207224816813455,0.7013889,1.0082078161875407
12,0.6709849,1.0936517173816835,0.7099359,0.9626651541392008
13,0.6804507,1.0725488123264282,0.71981835,0.9471616933822632
14,0.6849119,1.0468769933124125,0.7275641,0.9258707812627156
15,0.6920327,1.0236904081668823,0.7154113,0.9789551572163899
16,0.697838,1.012330374246439,0.7331731,0.8934289819081624
17,0.70430106,0.9927958539409895,0.704594,1.0391054180145263
18,0.7097632,0.9813016795288423,0.7277644,0.9325623613993327
19,0.7146248,0.9676527709989301,0.74732906,0.8812910891215007
20,0.7200297,0.9490023939758437,0.7349092,0.9150547929128011
21,0.72088766,0.9458501043594612,0.75514156,0.8510301206588745
22,0.7273793,0.926794899107253,0.7699653,0.8102973686854045
23,0.73198354,0.9108691311242569,0.7667602,0.8164918164571127
24,0.73515785,0.9038614792699428,0.7304354,0.9477842653274536
25,0.7417353,0.8975910186576669,0.7562767,0.863705797513326
26,0.74628234,0.8806467001047049,0.77944714,0.7781980532328288
27,0.7478552,0.8696580543122066,0.75587606,0.8668477414449056
28,0.75437546,0.8556201363340774,0.77991456,0.7910470447540283
29,0.75632006,0.847883425569458,0.78218484,0.8013482493718466
30,0.7580931,0.842827745963223,0.7694979,0.8292281663894653
31,0.7642988,0.829399971319974,0.7602831,0.8709303229014079
32,0.76938915,0.8127168573113552,0.8051549,0.7127743913650513
33,0.77047586,0.8112625151197633,0.78846157,0.7541265200932821
34,0.77299243,0.804116251000385,0.7899306,0.7735866087595622
35,0.7798273,0.7880340629681055,0.79159987,0.7663752337137858
36,0.7837737,0.7834099348173401,0.7595486,0.9113605007171631
37,0.7866621,0.7688554830148602,0.7918002,0.7584733984629313
38,0.7911519,0.7600331095502623,0.7997463,0.7503851732254029
39,0.7938401,0.7510540933201008,0.8167067,0.6920119373321533
40,0.7963853,0.7408842261283192,0.82545406,0.6545287080128988
41,0.797329,0.7391731205043299,0.77003205,0.877358766301473
42,0.80159,0.7251050665078025,0.8204461,0.6714005963643392
43,0.80467856,0.7197942081809017,0.8227831,0.6777538691838583
44,0.80710936,0.7116878620412578,0.8062233,0.7482883050282796
45,0.8101979,0.703018692150129,0.81316775,0.7224259406407674
46,0.811399,0.7029962465218182,0.80749196,0.7276100907007853
47,0.81543124,0.6892528073025688,0.8129674,0.7288178479830424
48,0.8183196,0.6836016895677753,0.8313969,0.6650204645792643
49,0.8193205,0.6757891045312701,0.8147703,0.7146279332478841
